"","Freq","Dim.1","Dim.2","Dim.3","Dim.4","Dim.5","Dim.6","Dim.7","Dim.8","Dim.9","Dim.10","Dim.11","Dim.12","Dim.13","Dim.14","Dim.15","Dim.16","Dim.17","Dim.18","Dim.19","Dim.20","Dim.21","Dim.22","Dim.23","Dim.24","Dim.25","Dim.26","Dim.27","Dim.28","Dim.29","Dim.30"
"Bristol.County.MA",24,-1.39017121818536,4.76311237762387,-1.59593378305981,3.3276071675647,-1.76752960743516,-1.27789923940965,1.39656074279856,0.529647640920569,-0.431321253282609,0.462703956871902,-0.115864035715204,0.26683887234578,-0.279701361730763,-0.619177861905518,0.83458125376257,0.0409870669894891,-0.0722431599369114,0.658378060987968,0.680749329307039,0.714806636936723,0.230544829146899,0.26232497992007,0.292863832741751,0.787378670462316,-0.0486952051872026,0.628393263767015,-0.230174639527025,-0.409853592562591,0.864591621457177,0.14753409307154
"Dukes.County.MA",3,-4.33304556073426,6.48064813373366,-3.70898454888245,5.38723582578953,3.43451977492886,1.56643766819493,-0.0178210816218587,-1.24538908192939,-1.66799546753194,3.12065586504536,-1.16129783678233,1.90566086523525,-1.01007123308319,-1.56845018510466,-0.545978515460627,-0.165118170473981,0.347102493572562,-0.315385867247494,0.29299065464657,-0.0701125920486121,0.718176934507619,2.64764192208004,-0.530670353817626,1.28222222255178,-1.67794746657187,-0.71783595129247,-1.07598161099984,1.12084538420006,-1.08472955484371,-0.854135108052343
"Essex.County.MA",26,-2.51068707707293,7.7855788073695,-0.687255597042476,3.74075220919984,0.379960037868502,0.929529151269662,1.31649586821771,0.921711327076124,0.440448531902708,0.0990542294096406,0.851672198310925,0.15187361735988,-1.19302294416559,-0.948127254255431,0.257584228806546,0.28477118646293,-0.490037301279401,1.76376923695115,0.516561889416042,0.11685907582594,0.0644402754510132,0.182871597341204,0.0375986547751779,0.263515623229227,-0.0736454894161933,0.135068196135696,-0.139062616154156,0.0269839712077085,0.639121931766068,0.5740988227556
"Franklin.County.MA",11,-5.75058852791786,5.17998300892882,-4.34198835339177,4.16798406013069,0.506699843519632,-0.109061219335633,0.608562049500385,-1.81608870136479,-1.47135879893889,1.35662912439125,0.273851498945057,1.30733207942603,-0.992247524179335,-0.80378840137575,0.614190193629497,1.14220946103443,1.11066832957758,0.0064078567186262,-0.0773943063414569,-1.69302657462934,1.74789323226146,0.559420345679976,1.33500443077759,-0.102710077262579,-0.06032354714093,-0.0815093636306932,1.13577433599501,-0.0736657226761702,1.12777068044016,-1.08644586845281
"Hampden.County.MA",20,0.0391441950820549,5.61918639948304,-3.47122903720364,1.65076155186818,-1.75483330410763,-1.47266925829856,0.738478732082445,-0.0867776458736852,-0.569368705286163,-0.560045127130928,0.515860260462282,-0.878441053746591,-0.506322434099152,-0.778846030752686,1.09186445478636,-0.45289909373339,-0.682720060196542,1.16868133014775,0.747956198451227,0.830443201747857,0.456811060128553,-0.0317000125046468,0.470612118165184,0.648870494381522,0.180147454693153,0.407397525239753,0.820845836195281,-0.486291710161063,1.06237406670091,0.872157476712466
"Hampshire.County.MA",12,-3.71780098569131,9.25395265499911,-2.73334599450883,3.87132307625362,0.353048482752626,0.463004322972382,-3.94879944291351,-0.768466773282094,1.37956479690859,1.15660335987168,0.0874324332839184,2.59592147355294,-1.86699932727259,-0.0621045809283636,-0.367263123749042,0.988380907851956,1.77282847340947,-0.880152101563964,0.464929874673969,-1.11919963342545,0.638121516446773,0.0743902719067661,0.169275939590484,0.701050398603954,-0.762644883559529,-0.342182624448902,0.425734469084663,0.237283735082034,0.537848240819221,-0.77443789358952
"Middlesex.County.MA",60,-3.19861741967613,12.40589099877,0.371182847249617,4.90595729705944,1.96000146312676,2.21485401457739,1.70050167101358,4.13707802607682,2.33364535089964,0.484999542354627,0.592843511023769,0.83902683984482,-0.071578801905242,-1.52261683124559,-0.585248660511077,1.9735006005241,0.0397802141657757,1.20208347713033,0.0218208745962701,-0.450417950018716,-0.686832439066142,0.124236744214716,-0.765568534450236,-0.825877873928615,-1.17808813793267,0.112156485578849,0.882410340744182,-0.529058817472158,0.341144107447418,0.0747800647862326
"Nantucket.County.MA",2,-3.17611989760528,7.93487069894583,-1.73436494425913,3.67165372183261,1.15834884850239,1.64494264917987,-0.714076762536964,0.500426180596232,-1.7588339016825,3.97926874195872,-2.49271989417062,0.449160238768069,-0.045751635350553,-1.14337033015311,-0.12619186732215,-1.87945246650604,-1.3534550711827,1.99296171739585,-0.977135614169187,-0.772363256443116,0.929423963440071,2.84005888137383,0.325510637015954,2.01217656778821,-1.56890187209662,-1.76880211047932,-1.62802848123018,-0.791940619209971,-0.775114745986307,0.226718867968294
"Norfolk.County.MA",21,-4.10448926930027,10.5188264450697,0.537019526122611,5.05559834664289,1.7503900234879,5.21482154614342,0.452724969465131,2.33751593555231,1.82457882814807,1.54546071685979,1.12093742846443,1.97349691719821,-0.739567632080016,-1.03895865603581,-0.707213593607768,1.74437249367223,-0.65939884375457,0.707325668367642,-0.483207620014414,0.308586274635834,-0.117309687763605,0.0997831203061806,-0.673867045764628,-0.115374796932699,-0.785477839213798,-0.140620236277096,0.0753967857937343,-0.166971249487725,-0.161938588359794,0.899550119872517
"Plymouth.County.MA",20,-3.32004275409904,6.07271480797986,0.615740882952365,4.10941585367949,-0.423210754987498,2.07612640103661,1.67267659966101,0.247583969298383,-0.283655347993677,0.677048523467343,1.21039406324525,1.05985744799316,-0.362285414587524,0.0341459791727634,-0.424640284937971,-0.363270431722627,-0.610718081802823,0.196166644696661,0.736831177711391,0.600835867846323,0.364698454798406,0.392775894104522,-0.397870641994456,1.06036613955693,-0.188933874094604,0.9252557504814,0.227112927346524,0.0166887574338964,0.515473315889544,0.736055685609956
"Suffolk.County.MA",29,4.1288723925535,13.8562379008358,-5.61832817543737,1.42089736075818,0.899665489684216,-2.8065737180578,-3.31532757718364,3.47433449003394,0.97596385412314,1.53087045614198,-1.1295600173191,-2.0777926909426,1.19153864848892,-2.43277553971355,2.36822109687146,-0.44611187289996,-0.482841127261359,1.32697330703665,0.518514844708467,1.26437375201162,-0.0396895999564363,1.10096595140095,-0.324364317398593,0.0832680198273149,-0.867435305161466,0.0260666967743057,-0.324168510257059,-0.946946543953176,0.0534718574087569,1.39460083291375
