"","ID","Var","v.test","Mean.in.category","Overall.mean","sd.in.category","Overall.sd","p.value","Cluster"
"111",12,"Libertarians.2016",11.3764728712673,3.66656513744678,3.1634551458579,1.00011456621113,1.51799314048018,0.00000000000000000000000000000547703458955378,2
"112",13,"Median.Age",10.6541694926185,41.4162573099415,39.9027617212588,2.93107648895146,4.87613880937015,0.0000000000000000000000000166726131988502,2
"113",14,"Female45to54",10.2714225212493,0.153294285173729,0.148824271666917,0.0100469367094029,0.0149380099062552,0.000000000000000000000000947964070626692,2
"114",15,"Male55to59",9.11516412212329,0.0732298217329314,0.0700570116991212,0.00706484213989458,0.0119479687995028,0.0000000000000000000785514890385796,2
"115",16,"FemaleOver59",9.11026031588793,0.253162046910568,0.239246946846228,0.0347644774734346,0.0524288158992092,0.0000000000000000000821845379497061,2
"116",17,"Democrats.2008",8.77793531697861,45.1172053903275,41.5680274350039,8.51042209745295,13.8787355714823,0.00000000000000000166502980949975,2
"117",18,"Summer.Prcp",7.36852591051022,1192.83191147041,1108.74030065593,199.202625061873,391.729753185132,0.000000000000172525004817453,2
"118",19,"Green.2016",6.8619567777781,0.969379657849123,0.84987107802553,0.498781492774122,0.597813350487199,0.00000000000679236174815212,2
"119",20,"MaleOver59",6.74251721051637,0.214041601130228,0.203738652650362,0.036219337379325,0.0524510234403065,0.0000000000155665796284123,2
"120",21,"Democrats.2012",5.79426746745031,41.0108087572398,38.5123099217784,9.4548046415926,14.8011382418826,0.00000000686200254112921,2
"121",22,"Female55to59",5.61355086309774,0.0719325212948423,0.0702012689661481,0.00714943206327205,0.0105861297040401,0.0000000198216301744209,2
"122",23,"School.Enrollment",4.20615529539065,75.6229824561403,74.9856615285806,3.61325627786305,5.20100628470638,0.0000259751777349469,2
"123",24,"Median.Earnings.2010",3.64001704144582,25972.0393590175,25437.6549794984,3187.37220246789,5039.23765126629,0.000272619997467959,2
"124",25,"Autumn.Prcp",3.46216474602106,964.985162022573,930.385835253773,235.534620129966,343.031830519477,0.00053584904101356,2
"125",26,"Spring.Prcp",3.10882088147994,1051.70470000725,1020.0017669221,215.554381194767,350.040460031103,0.0018783555496916,2
"126",27,"CropSales",2.90121246167964,76039924.5614035,62200572.4149005,69306253.580202,163738470.106647,0.00371721751640603,2
"127",28,"CFS",2.85006538399185,0.00000685562938023392,-0.000000425598370006423,0.0000459323991566295,0.0000876928721484254,0.00437102425571678,2
"128",29,"Republicans.2016",2.66699968574446,64.8105866058597,63.5966680768333,9.07342796329818,15.6235988021404,0.00765317434303465,2
